transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media,day_of_week,month,is_weekend,day,week,time_of_day,spending_level,log_amount,rolling_7d_spending,transaction_count,spike
TXN008247,USR033,2023-06-08 23:40:39,Vans,572500.0,shopping,Wants,Transfer,DANA,Thursday,6,False,8,23,Malam,high,13.257769761133897,2076500.0,1,False
TXN000136,USR065,2023-06-09 01:27:33,Bakso,11000.0,food,Needs,Transfer,Jenius,Friday,6,False,9,23,Malam,low,9.305741456739435,1938000.0,1,False
TXN002342,USR028,2023-06-09 03:18:55,BPJS Kesehatan,92000.0,utilities,Needs,Credit Card,CIMB Niaga,Friday,6,False,9,23,Malam,medium,11.429554725537322,1881500.0,1,False
TXN008022,USR032,2023-06-09 04:27:15,Superindo,239500.0,groceries,Needs,Credit Card,BNI,Friday,6,False,9,23,Malam,high,12.386312871189734,2025000.0,1,False
TXN001703,USR003,2023-06-09 05:55:31,Daiso,953000.0,shopping,Wants,Credit Card,Mandiri,Friday,6,False,9,23,Pagi,high,13.767371231953732,2679000.0,1,False
TXN007060,USR002,2023-06-09 14:23:34,BPJS Kesehatan,160000.0,utilities,Needs,QRIS,OVO,Friday,6,False,9,23,Siang,medium,11.982935344196433,2716500.0,1,False
TXN009533,USR064,2023-06-09 15:50:44,Traveloka,1288000.0,travel,Wants,Transfer,BNI,Friday,6,False,9,23,Siang,high,14.06860196204365,3316000.0,1,True
TXN002162,USR027,2023-06-09 18:14:12,Celebrity Fitness,112500.0,health,Needs,Cash,Cash,Friday,6,False,9,23,Sore,medium,11.630717389475995,2856000.0,1,False
TXN000442,USR072,2023-06-09 18:49:50,RS Siloam,299500.0,health,Needs,QRIS,BNI,Friday,6,False,9,23,Sore,high,12.60987303543023,3144500.0,1,False
TXN001230,USR012,2023-06-09 19:05:00,Subway,33000.0,food,Needs,Cash,Cash,Friday,6,False,9,23,Sore,low,10.404293143019792,3085500.0,1,False
TXN007713,USR017,2023-06-09 20:39:52,Spotify,117500.0,entertainment,Wants,Debit,BTN,Friday,6,False,9,23,Malam,medium,11.674202123168433,2963500.0,1,False
TXN005813,USR005,2023-06-09 21:33:13,Bakso,40000.0,food,Needs,Debit,BNI,Friday,6,False,9,23,Malam,low,10.596659732783579,2050500.0,1,False
TXN007714,USR048,2023-06-09 23:29:19,Fit Hub,376500.0,health,Needs,Transfer,BNI,Friday,6,False,9,23,Malam,high,12.838675982261055,2267000.0,1,False
TXN004617,USR002,2023-06-09 23:38:08,Alfamidi,15000.0,groceries,Needs,Transfer,BRI,Friday,6,False,9,23,Malam,low,9.61587214452889,994000.0,1,False
TXN001447,USR063,2023-06-10 03:04:00,H&M,812000.0,shopping,Wants,QRIS,LinkAja,Saturday,6,True,10,23,Malam,high,13.60725685067015,1693500.0,1,False
TXN005500,USR005,2023-06-10 03:40:57,New Balance,1120500.0,shopping,Wants,Debit,BNI,Saturday,6,True,10,23,Malam,high,13.929286464681445,2514500.0,1,True
TXN007282,USR058,2023-06-10 04:00:36,Nike,513000.0,shopping,Wants,Credit Card,Standard Chartered,Saturday,6,True,10,23,Malam,high,13.148033073468746,2994500.0,1,False
TXN004306,USR074,2023-06-10 06:15:04,RS Siloam,254500.0,health,Needs,QRIS,Gopay,Saturday,6,True,10,23,Pagi,high,12.447060044238079,3131500.0,1,False
TXN004317,USR012,2023-06-10 06:54:09,Indomaret Point,276500.0,groceries,Needs,Cash,Cash,Saturday,6,True,10,23,Pagi,high,12.529969716574515,3368000.0,1,False
TXN009345,USR007,2023-06-10 07:55:48,Bath & Body Works,430000.0,self_care,Wants,QRIS,Mandiri,Saturday,6,True,10,23,Pagi,high,12.971542813248437,3421500.0,1,False
TXN003627,USR025,2023-06-10 14:14:49,Ajaib,624000.0,investment,Investment,Transfer,BCA,Saturday,6,True,10,23,Siang,high,13.343907249914384,4030500.0,1,False
TXN007326,USR017,2023-06-10 15:46:45,BPJS Kesehatan,96000.0,utilities,Needs,QRIS,LinkAja,Saturday,6,True,10,23,Siang,medium,11.472113887062386,3314500.0,1,False
TXN003300,USR070,2023-06-10 15:57:17,Stradivarius,721000.0,shopping,Wants,Credit Card,Mandiri,Saturday,6,True,10,23,Siang,high,13.488395803228677,2915000.0,1,False
TXN005854,USR067,2023-06-10 16:27:48,Mobile Legends,67500.0,entertainment,Wants,QRIS,Gopay,Saturday,6,True,10,23,Siang,medium,11.119897691565697,2469500.0,1,False
TXN009052,USR057,2023-06-10 17:25:17,Lawson,119000.0,groceries,Needs,Cash,Cash,Saturday,6,True,10,23,Sore,medium,11.686887175419702,2334000.0,1,False
TXN002617,USR018,2023-06-10 19:30:44,Warteg,99500.0,food,Needs,Transfer,DANA,Saturday,6,True,10,23,Sore,medium,11.507922973347437,2157000.0,1,False
TXN006820,USR014,2023-06-10 23:19:06,Microsoft 365,72000.0,education,Wants,Transfer,DANA,Saturday,6,True,10,23,Malam,medium,11.184435286790631,1799000.0,2,False
TXN007540,USR014,2023-06-10 23:19:06,Microsoft 365,72000.0,education,Wants,Transfer,DANA,Saturday,6,True,10,23,Malam,medium,11.184435286790631,1247000.0,2,False
TXN000278,USR072,2023-06-11 00:13:27,Kimia Farma,171500.0,health,Needs,Transfer,CIMB Niaga,Sunday,6,True,11,23,Malam,medium,12.052344376474922,1322500.0,1,False
TXN006675,USR003,2023-06-11 00:51:58,Blue Bird,6500.0,transport,Needs,Cash,Cash,Sunday,6,True,11,23,Malam,low,8.77971129020447,608000.0,1,False
TXN005114,USR049,2023-06-11 02:50:31,IndiHome,36500.0,utilities,Needs,QRIS,Mandiri,Sunday,6,True,11,23,Malam,low,10.505094936455558,577000.0,1,False
TXN000122,USR064,2023-06-11 04:12:03,PDAM,346500.0,utilities,Needs,Transfer,DANA,Sunday,6,True,11,23,Malam,high,12.755640983610817,804500.0,1,False
TXN008391,USR047,2023-06-11 07:28:11,Tiket.com,2188000.0,travel,Wants,Cash,Cash,Sunday,6,True,11,23,Pagi,high,14.598498899562296,2893000.0,1,True
TXN006233,USR072,2023-06-11 07:44:50,Ruangguru,489000.0,education,Wants,QRIS,OVO,Sunday,6,True,11,23,Pagi,high,13.100119813444692,3310000.0,1,False
TXN007834,USR071,2023-06-11 11:49:58,Koi Bubble Tea,27500.0,food,Needs,Debit,Mandiri,Sunday,6,True,11,23,Pagi,low,10.221977646629885,3265500.0,1,False
TXN002913,USR005,2023-06-11 11:51:41,Figma,444000.0,education,Wants,Transfer,BNI,Sunday,6,True,11,23,Pagi,high,13.003582093664077,3538000.0,1,False
TXN009376,USR067,2023-06-11 19:23:00,Disney+,45000.0,entertainment,Wants,Debit,Mandiri,Sunday,6,True,11,23,Sore,low,10.714439990727769,3576500.0,1,False
TXN009019,USR018,2023-06-11 22:23:10,Waxing Center,442500.0,self_care,Wants,Transfer,DANA,Sunday,6,True,11,23,Malam,high,13.000198003314573,3982500.0,1,False
TXN001138,USR029,2023-06-11 22:32:14,Bakmi GM,64500.0,food,Needs,QRIS,BRI,Sunday,6,True,11,23,Malam,medium,11.07443600653965,3700500.0,1,False
TXN008798,USR011,2023-06-12 09:47:26,Smartfren,343000.0,utilities,Needs,Debit,Jenius,Monday,6,False,12,24,Pagi,high,12.745488641595722,1855500.0,1,False
TXN001958,USR062,2023-06-12 10:55:08,Ranch Market,116000.0,groceries,Needs,QRIS,LinkAja,Monday,6,False,12,24,Pagi,medium,11.661354090741,1482500.0,1,False
TXN001740,USR019,2023-06-12 12:50:50,Bakmi GM,105500.0,food,Needs,QRIS,ShopeePay,Monday,6,False,12,24,Siang,medium,11.566475710526321,1560500.0,1,False
TXN008711,USR054,2023-06-12 16:22:02,Nasi Goreng Pak Nasir,74500.0,food,Needs,QRIS,Mandiri,Monday,6,False,12,24,Siang,medium,11.218567827096358,1191000.0,1,False
TXN004426,USR052,2023-06-12 16:22:50,Wardah,288500.0,self_care,Wants,QRIS,BCA,Monday,6,False,12,24,Siang,high,12.57245383112879,1434500.0,1,False
TXN004472,USR009,2023-06-12 21:02:05,Santika Hotel,691500.0,travel,Wants,Transfer,ShopeePay,Monday,6,False,12,24,Malam,high,13.446619876217502,1683500.0,1,False
TXN004856,USR011,2023-06-12 22:24:32,PlayStation Store,181000.0,entertainment,Wants,Transfer,DANA,Monday,6,False,12,24,Malam,medium,12.10625783509458,1800000.0,1,False
TXN009037,USR008,2023-06-12 23:03:30,Maxim,50000.0,transport,Needs,QRIS,LinkAja,Monday,6,False,12,24,Malam,medium,10.819798284210286,1507000.0,2,False
TXN004638,USR008,2023-06-12 23:03:30,Maxim,50000.0,transport,Needs,QRIS,LinkAja,Monday,6,False,12,24,Malam,medium,10.819798284210286,1441000.0,2,False
TXN000791,USR039,2023-06-12 23:24:14,Gojek,65000.0,transport,Needs,Transfer,BSI,Monday,6,False,12,24,Malam,medium,11.082157933374816,1400500.0,1,False
TXN002664,USR033,2023-06-13 01:40:41,MyXL,135000.0,entertainment,Wants,QRIS,BCA,Tuesday,6,False,13,24,Malam,medium,11.813037464800539,1461000.0,1,False
TXN007948,USR051,2023-06-13 04:32:50,SPA Reflexology,416000.0,self_care,Wants,QRIS,ShopeePay,Tuesday,6,False,13,24,Malam,high,12.938442943086665,1588500.0,1,False
TXN005993,USR003,2023-06-13 06:02:35,Sociolla,26000.0,self_care,Wants,Credit Card,CIMB Niaga,Tuesday,6,False,13,24,Pagi,low,10.165890277802454,923000.0,1,False
TXN001910,USR073,2023-06-13 07:09:25,Daiso,46000.0,shopping,Wants,Credit Card,CIMB Niaga,Tuesday,6,False,13,24,Pagi,low,10.736418414365374,788000.0,1,False
TXN009480,USR004,2023-06-13 11:32:28,PlayStation Store,92500.0,entertainment,Wants,Transfer,BSI,Tuesday,6,False,13,24,Pagi,medium,11.434974734252892,830500.0,1,False
TXN007129,USR033,2023-06-13 13:45:23,Teh Tarik Poci,67500.0,food,Needs,Cash,Cash,Tuesday,6,False,13,24,Siang,medium,11.119897691565697,848000.0,1,False
TXN001013,USR025,2023-06-13 15:09:52,Pintu Crypto,791500.0,investment,Investment,Cash,Cash,Tuesday,6,False,13,24,Siang,high,13.581686421726285,1574500.0,1,False
TXN004784,USR038,2023-06-13 16:25:32,Johnny Andrean,490000.0,self_care,Wants,Transfer,OVO,Tuesday,6,False,13,24,Siang,high,13.102162710901053,1929500.0,1,False
TXN002932,USR030,2023-06-13 22:45:55,Alodokter,105500.0,health,Needs,Debit,BCA,Tuesday,6,False,13,24,Malam,medium,11.566475710526321,1619000.0,1,False
TXN000044,USR026,2023-06-14 00:06:49,Fit Hub,95000.0,health,Needs,Transfer,DANA,Wednesday,6,False,14,24,Malam,medium,11.461642696843066,1688000.0,1,False
TXN001398,USR065,2023-06-14 01:34:00,Halodoc,212000.0,health,Needs,Debit,BRI,Wednesday,6,False,14,24,Malam,high,12.264346270624157,1854000.0,1,False
TXN002218,USR044,2023-06-14 04:38:10,Starbucks,44000.0,food,Needs,QRIS,BRI,Wednesday,6,False,14,24,Malam,low,10.691967639914864,1805500.0,1,False
TXN001394,USR054,2023-06-14 05:25:43,Apotek K24,348000.0,health,Needs,Debit,BNI,Wednesday,6,False,14,24,Pagi,high,12.759960632315702,2086000.0,1,False
TXN002243,USR012,2023-06-14 06:08:47,First Media,63500.0,utilities,Needs,QRIS,BCA,Wednesday,6,False,14,24,Pagi,medium,11.05881093278828,1358000.0,1,False
TXN005038,USR007,2023-06-14 11:20:58,MyXL,1391000.0,travel,Wants,Credit Card,CIMB Niaga,Wednesday,6,False,14,24,Pagi,high,14.145534189812583,2259000.0,1,True
TXN003295,USR029,2023-06-14 12:18:27,Smartfren,298000.0,utilities,Needs,Cash,Cash,Wednesday,6,False,14,24,Siang,high,12.604852121186608,2451500.0,1,False
TXN009028,USR072,2023-06-14 15:53:47,RedDoorz,1675000.0,travel,Wants,Credit Card,BNI,Wednesday,6,False,14,24,Siang,high,14.331324320256051,4031500.0,1,True
TXN002766,USR066,2023-06-14 16:04:41,First Media,187000.0,utilities,Needs,QRIS,ShopeePay,Wednesday,6,False,14,24,Siang,medium,12.138869243416009,4006500.0,1,False
TXN003859,USR021,2023-06-14 16:41:31,Sociolla,368000.0,self_care,Wants,Credit Card,BRI,Wednesday,6,False,14,24,Siang,high,12.81584093453868,4330500.0,1,False
TXN006997,USR020,2023-06-14 17:52:47,Koi Bubble Tea,27000.0,food,Needs,Debit,Jenius,Wednesday,6,False,14,24,Sore,low,10.203629181337648,4009500.0,1,False
TXN009128,USR025,2023-06-14 18:01:35,Timezone,55000.0,entertainment,Wants,QRIS,OVO,Wednesday,6,False,14,24,Sore,medium,10.915106645867503,4001000.0,1,False
TXN007901,USR075,2023-06-14 19:20:46,Valorant,85000.0,entertainment,Wants,QRIS,BRI,Wednesday,6,False,14,24,Sore,medium,11.350418300109132,2695000.0,1,False
TXN000733,USR048,2023-06-14 20:02:18,Celebrity Fitness,307500.0,health,Needs,Transfer,BCA,Wednesday,6,False,14,24,Malam,high,12.636233618255941,2704500.0,1,False
TXN003920,USR060,2023-06-14 21:29:52,TikTok Shop,458500.0,shopping,Wants,QRIS,ShopeePay,Wednesday,6,False,14,24,Malam,high,13.03571775170136,1488000.0,1,False
TXN000948,USR045,2023-06-15 06:06:43,Skill Academy,419000.0,education,Wants,Debit,BNI,Thursday,6,False,15,24,Pagi,high,12.945628585536271,1720000.0,1,False
TXN007915,USR039,2023-06-15 07:07:46,IndiHome,382000.0,utilities,Needs,Transfer,LinkAja,Thursday,6,False,15,24,Pagi,high,12.853178505386333,1734000.0,1,False
TXN007093,USR013,2023-06-15 08:47:20,Alfamidi,168000.0,groceries,Needs,QRIS,LinkAja,Thursday,6,False,15,24,Pagi,medium,12.031725210748633,1875000.0,1,False
TXN006363,USR044,2023-06-15 09:07:51,Spotify,45000.0,entertainment,Wants,QRIS,Mandiri,Thursday,6,False,15,24,Pagi,low,10.714439990727769,1865000.0,1,False
TXN002444,USR066,2023-06-15 10:23:34,Damri,64000.0,transport,Needs,Debit,BNI,Thursday,6,False,15,24,Pagi,medium,11.06665398721974,1844000.0,1,False
TXN009328,USR029,2023-06-15 12:00:08,Starbucks,31000.0,food,Needs,Transfer,ShopeePay,Thursday,6,False,15,24,Siang,low,10.34177474101152,1567500.0,1,False
TXN008938,USR014,2023-06-15 12:52:09,MyPertamina,40500.0,transport,Needs,QRIS,ShopeePay,Thursday,6,False,15,24,Siang,low,10.609081944147828,1149500.0,1,False
TXN006508,USR017,2023-06-15 14:53:58,Sociolla,202500.0,self_care,Wants,Cash,Cash,Thursday,6,False,15,24,Siang,high,12.218500103788143,933000.0,1,False
TXN004261,USR036,2023-06-15 15:32:54,BPJS Kesehatan,219500.0,utilities,Needs,Debit,BCA,Thursday,6,False,15,24,Siang,high,12.299112067295642,770500.0,1,False
TXN001606,USR001,2023-06-15 16:12:33,Halodoc,541500.0,health,Needs,QRIS,Mandiri,Thursday,6,False,15,24,Siang,high,13.202100192143545,1144000.0,1,False
TXN007965,USR064,2023-06-15 20:19:01,Zenius,45500.0,education,Wants,Debit,Mandiri,Thursday,6,False,15,24,Malam,low,10.725489582719506,1144500.0,1,False
TXN007769,USR061,2023-06-15 21:46:00,YouTube Premium,198500.0,entertainment,Wants,QRIS,BNI,Thursday,6,False,15,24,Malam,medium,12.198549416880068,1279000.0,1,False
TXN002061,USR073,2023-06-15 22:01:03,Damri,18500.0,transport,Needs,Cash,Cash,Thursday,6,False,15,24,Malam,low,9.825580063659602,1266500.0,1,False
TXN005978,USR022,2023-06-16 04:16:00,Nike,1155000.0,shopping,Wants,Transfer,ShopeePay,Friday,6,False,16,24,Malam,high,13.959611767738522,2381000.0,1,True
TXN004050,USR067,2023-06-16 04:52:59,Circle K,32000.0,groceries,Needs,Credit Card,CIMB Niaga,Friday,6,False,16,24,Malam,low,10.373522431293592,2210500.0,1,False
TXN004517,USR019,2023-06-16 05:59:56,Indomaret,121500.0,groceries,Needs,Debit,BNI,Friday,6,False,16,24,Pagi,medium,11.707677772181546,2112500.0,1,False
TXN002361,USR025,2023-06-16 06:58:51,Pertamina,63500.0,transport,Needs,Transfer,Mandiri,Friday,6,False,16,24,Pagi,medium,11.05881093278828,1634500.0,1,False
TXN001594,USR053,2023-06-16 09:04:26,Indomaret Point,142500.0,groceries,Needs,Debit,Mandiri,Friday,6,False,16,24,Pagi,medium,11.86710429621008,1731500.0,1,False
TXN008401,USR064,2023-06-16 09:07:43,KFC,16500.0,food,Needs,Debit,Jenius,Friday,6,False,16,24,Pagi,low,9.711176264112805,1549500.0,1,False
TXN007887,USR050,2023-06-16 13:47:26,H&M,150000.0,shopping,Wants,Debit,BTN,Friday,6,False,16,24,Siang,medium,11.918397239722838,1681000.0,1,False
TXN003502,USR006,2023-06-16 14:38:29,MyTelkomsel,43500.0,utilities,Needs,Credit Card,BNI,Friday,6,False,16,24,Siang,low,10.680539205318292,569500.0,1,False
TXN007903,USR041,2023-06-16 21:58:55,Celebrity Fitness,248000.0,health,Needs,Transfer,BRI,Friday,6,False,16,24,Malam,high,12.421188057397055,785500.0,1,False
TXN005899,USR049,2023-06-16 23:20:47,BPJS Kesehatan,141000.0,utilities,Needs,Transfer,Gopay,Friday,6,False,16,24,Malam,medium,11.856522261533737,805000.0,1,False
TXN000722,USR059,2023-06-17 00:44:06,PDAM,324500.0,utilities,Needs,QRIS,DANA,Saturday,6,True,17,24,Malam,high,12.690043896785632,1066000.0,1,False
TXN008180,USR067,2023-06-17 01:04:35,Biznet,241000.0,utilities,Needs,Transfer,Jenius,Saturday,6,True,17,24,Malam,high,12.392556361841777,1164500.0,1,False
TXN000602,USR020,2023-06-17 01:12:39,Grab,15500.0,transport,Needs,QRIS,Gopay,Saturday,6,True,17,24,Malam,low,9.648659816955295,1163500.0,1,False
TXN001725,USR031,2023-06-17 01:27:28,New Balance,1059000.0,shopping,Wants,Debit,Jenius,Saturday,6,True,17,24,Malam,high,13.872836568870161,2072500.0,1,False
TXN006743,USR028,2023-06-17 01:34:31,Daiso,1077000.0,shopping,Wants,QRIS,DANA,Saturday,6,True,17,24,Malam,high,13.889690884643201,3106000.0,1,False
TXN003332,USR017,2023-06-17 04:09:08,Cinepolis,105500.0,entertainment,Wants,QRIS,BCA,Saturday,6,True,17,24,Malam,medium,11.566475710526321,2963500.0,1,False
TXN004084,USR016,2023-06-17 06:33:39,Apple Music,178000.0,entertainment,Wants,Transfer,DANA,Saturday,6,True,17,24,Pagi,medium,12.08954444723597,3000500.0,1,False
TXN002451,USR017,2023-06-17 08:55:13,Mixue,16500.0,food,Needs,QRIS,LinkAja,Saturday,6,True,17,24,Pagi,low,9.711176264112805,2692500.0,1,False
TXN007990,USR009,2023-06-17 09:14:24,Superindo,155000.0,groceries,Needs,QRIS,BCA,Saturday,6,True,17,24,Pagi,medium,11.951186847493476,2606500.0,1,False
TXN006032,USR061,2023-06-17 09:41:47,Santika Hotel,854000.0,travel,Wants,Transfer,DANA,Saturday,6,True,17,24,Pagi,high,13.657687643730208,3445000.0,1,False
TXN009655,USR004,2023-06-17 11:12:35,Guardian,69500.0,health,Needs,Transfer,Jenius,Saturday,6,True,17,24,Pagi,medium,11.149096419938578,2455500.0,1,False
TXN002270,USR056,2023-06-17 13:14:08,Shell,66000.0,transport,Needs,Debit,BNI,Saturday,6,True,17,24,Siang,medium,11.097425172408931,1444500.0,1,False
TXN003910,USR026,2023-06-17 14:42:59,Stradivarius,1199500.0,shopping,Wants,Transfer,BCA,Saturday,6,True,17,24,Siang,high,13.99741619494224,2538500.0,1,True
TXN000399,USR062,2023-06-17 16:03:34,Somethinc,54500.0,self_care,Wants,Cash,Cash,Saturday,6,True,17,24,Siang,medium,10.905974329106854,2415000.0,1,False
TXN007606,USR068,2023-06-17 16:36:15,Zenius,432500.0,education,Wants,Transfer,Gopay,Saturday,6,True,17,24,Siang,high,12.977339917490127,2831000.0,1,False
TXN009416,USR026,2023-06-17 16:37:52,Indodax,517500.0,investment,Investment,Transfer,ShopeePay,Saturday,6,True,17,24,Siang,high,13.156766736486944,3193500.0,1,False
TXN008807,USR042,2023-06-17 16:52:39,Dunkin Donuts,33500.0,food,Needs,Debit,Mandiri,Saturday,6,True,17,24,Siang,low,10.419330568113901,2373000.0,1,False
TXN004679,USR035,2023-06-17 16:57:39,Steam,113500.0,entertainment,Wants,QRIS,BCA,Saturday,6,True,17,24,Siang,medium,11.63956692643747,2417000.0,1,False
TXN003008,USR020,2023-06-17 18:10:34,Mie Gacoan,105500.0,food,Needs,QRIS,ShopeePay,Saturday,6,True,17,24,Sore,medium,11.566475710526321,2456500.0,1,False
TXN005265,USR033,2023-06-17 19:28:04,MyXL,217000.0,utilities,Needs,Debit,BNI,Saturday,6,True,17,24,Sore,high,12.28765724080691,1474000.0,1,False
TXN001751,USR013,2023-06-17 20:35:09,Cult Fitness,172500.0,health,Needs,Cash,Cash,Saturday,6,True,17,24,Malam,medium,12.058158312538197,1592000.0,1,False
TXN005461,USR028,2023-06-17 21:43:32,Pluang,1847000.0,investment,Investment,Transfer,CIMB Niaga,Saturday,6,True,17,24,Malam,high,14.429073800599747,3006500.0,1,True
TXN000359,USR056,2023-06-18 02:10:00,Vivo Gas Station,54500.0,transport,Needs,Transfer,BCA,Sunday,6,True,18,24,Malam,medium,10.905974329106854,2543500.0,1,False
TXN006217,USR061,2023-06-18 03:47:31,MRT Jakarta,70500.0,transport,Needs,Cash,Cash,Sunday,6,True,18,24,Malam,medium,11.163382173096926,2580500.0,1,False
TXN006649,USR036,2023-06-18 03:49:53,Bareksa,1390500.0,investment,Investment,Debit,BCA,Sunday,6,True,18,24,Malam,high,14.145174671821666,3857500.0,1,True
TXN001580,USR070,2023-06-18 07:07:15,SPA Reflexology,57000.0,self_care,Wants,Debit,BSI,Sunday,6,True,18,24,Pagi,medium,10.950824090522445,3809000.0,1,False
TXN005647,USR041,2023-06-18 09:12:22,MyXL,231500.0,utilities,Needs,Debit,BSI,Sunday,6,True,18,24,Pagi,high,12.352339472153524,3823500.0,1,False
TXN003222,USR034,2023-06-18 09:41:12,Google One Storage,325000.0,education,Wants,Transfer,BRI,Sunday,6,True,18,24,Pagi,high,12.691583538230217,3976000.0,1,False
TXN004607,USR032,2023-06-18 10:01:12,Cinepolis,48500.0,entertainment,Wants,Credit Card,Standard Chartered,Sunday,6,True,18,24,Pagi,low,10.789339695269716,2177500.0,1,False
TXN009800,USR010,2023-06-18 11:39:39,First Media,357500.0,utilities,Needs,Transfer,DANA,Sunday,6,True,18,24,Pagi,high,12.786893438315085,2480500.0,1,False
TXN004351,USR019,2023-06-18 12:35:07,First Media,68000.0,utilities,Needs,Transfer,Jenius,Sunday,6,True,18,24,Siang,medium,11.127277689932466,2478000.0,1,False
TXN001066,USR027,2023-06-18 20:34:35,PLN Mobile,382500.0,utilities,Needs,Transfer,Jenius,Sunday,6,True,18,24,Malam,high,12.854486546624395,1470000.0,1,False
TXN002873,USR012,2023-06-19 02:27:16,Sushi Tei,93000.0,food,Needs,QRIS,ShopeePay,Monday,6,False,19,25,Malam,medium,11.440365524765756,1506000.0,1,False
TXN001813,USR040,2023-06-19 03:04:54,Xbox Game Pass,62000.0,entertainment,Wants,QRIS,BNI,Monday,6,False,19,25,Malam,medium,11.034905792929415,1336500.0,1,False
TXN002152,USR038,2023-06-19 03:13:24,Prodia Lab,74500.0,health,Needs,Cash,Cash,Monday,6,False,19,25,Malam,medium,11.218567827096358,1086000.0,1,False
TXN009250,USR023,2023-06-19 03:17:29,MyXL,161000.0,utilities,Needs,Credit Card,CIMB Niaga,Monday,6,False,19,25,Malam,medium,11.989165855127435,1198500.0,1,False
TXN006464,USR037,2023-06-19 04:42:06,Farmers Market,217000.0,groceries,Needs,Credit Card,Citibank,Monday,6,False,19,25,Malam,high,12.28765724080691,1058000.0,1,False
TXN001117,USR053,2023-06-19 07:17:24,PDAM,107000.0,utilities,Needs,Debit,Jenius,Monday,6,False,19,25,Pagi,medium,11.580593459194764,1097000.0,1,False
TXN000592,USR029,2023-06-19 10:07:43,Lotte Mart,58000.0,groceries,Needs,QRIS,DANA,Monday,6,False,19,25,Pagi,medium,10.968215530759236,772500.0,1,False
TXN004675,USR008,2023-06-19 10:36:59,Transjakarta,40000.0,transport,Needs,Cash,Cash,Monday,6,False,19,25,Pagi,low,10.596659732783579,719500.0,1,False
